name,path,sha,size,url,html_url,git_url,download_url,type,repo
R-Ladies Fall 2018.pdf,R-Ladies Fall 2018.pdf,24e1b51a7b33e1165a9fc43826058bfe86474b68,80743,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/R-Ladies%20Fall%202018.pdf?ref=master,https://github.com/rladies/meetup-presentations_dc/blob/master/R-Ladies%20Fall%202018.pdf,https://api.github.com/repos/rladies/meetup-presentations_dc/git/blobs/24e1b51a7b33e1165a9fc43826058bfe86474b68,https://raw.githubusercontent.com/rladies/meetup-presentations_dc/master/R-Ladies%20Fall%202018.pdf,file,meetup-presentations_dc
R-LadiesDC Intro Talk.pdf,R-LadiesDC Intro Talk.pdf,885c6ab476724a0094de3b6b29dcb54fa69aa779,3922497,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/R-LadiesDC%20Intro%20Talk.pdf?ref=master,https://github.com/rladies/meetup-presentations_dc/blob/master/R-LadiesDC%20Intro%20Talk.pdf,https://api.github.com/repos/rladies/meetup-presentations_dc/git/blobs/885c6ab476724a0094de3b6b29dcb54fa69aa779,https://raw.githubusercontent.com/rladies/meetup-presentations_dc/master/R-LadiesDC%20Intro%20Talk.pdf,file,meetup-presentations_dc
R-Ladies_ How To Be Lightning.pdf,R-Ladies_ How To Be Lightning.pdf,48ad75baaf988ab770598718309d287e19ab0e1f,728319,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/R-Ladies_%20How%20To%20Be%20Lightning.pdf?ref=master,https://github.com/rladies/meetup-presentations_dc/blob/master/R-Ladies_%20How%20To%20Be%20Lightning.pdf,https://api.github.com/repos/rladies/meetup-presentations_dc/git/blobs/48ad75baaf988ab770598718309d287e19ab0e1f,https://raw.githubusercontent.com/rladies/meetup-presentations_dc/master/R-Ladies_%20How%20To%20Be%20Lightning.pdf,file,meetup-presentations_dc
RiseAndShiny,RiseAndShiny,2385ee431674bfc2d1493a1b58550ed32b1d58b3,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/RiseAndShiny?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/RiseAndShiny,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/2385ee431674bfc2d1493a1b58550ed32b1d58b3,NA,dir,meetup-presentations_dc
WIA-Conference-2018,WIA-Conference-2018,148b3048bd402e76821f66641c516a80db42ff25,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/WIA-Conference-2018?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/WIA-Conference-2018,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/148b3048bd402e76821f66641c516a80db42ff25,NA,dir,meetup-presentations_dc
beer-tasting-2019,beer-tasting-2019,7ab76917327bff870c979c498e00e65e96a5cfbf,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/beer-tasting-2019?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/beer-tasting-2019,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/7ab76917327bff870c979c498e00e65e96a5cfbf,NA,dir,meetup-presentations_dc
imgs,imgs,c975c544a15f0520230ff13257c6904aee824721,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/imgs?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/imgs,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/c975c544a15f0520230ff13257c6904aee824721,NA,dir,meetup-presentations_dc
2017,2017,4e4f22f8ab16a0bfa61bc07d35e325355df20887,0,https://api.github.com/repos/rladies/meetup-presentations_dublin/contents/2017?ref=master,https://github.com/rladies/meetup-presentations_dublin/tree/master/2017,https://api.github.com/repos/rladies/meetup-presentations_dublin/git/trees/4e4f22f8ab16a0bfa61bc07d35e325355df20887,NA,dir,meetup-presentations_dublin
2018,2018,e78f69952e5f3e8f73d9f54e47e0549d4645d1a6,0,https://api.github.com/repos/rladies/meetup-presentations_dublin/contents/2018?ref=master,https://github.com/rladies/meetup-presentations_dublin/tree/master/2018,https://api.github.com/repos/rladies/meetup-presentations_dublin/git/trees/e78f69952e5f3e8f73d9f54e47e0549d4645d1a6,NA,dir,meetup-presentations_dublin
2019,2019,5572b0c1e00850d1b239617ea381ac14645f74a1,0,https://api.github.com/repos/rladies/meetup-presentations_dublin/contents/2019?ref=master,https://github.com/rladies/meetup-presentations_dublin/tree/master/2019,https://api.github.com/repos/rladies/meetup-presentations_dublin/git/trees/5572b0c1e00850d1b239617ea381ac14645f74a1,NA,dir,meetup-presentations_dublin
event-flyers,event-flyers,eaed85e594a52847da4636d61916a5b04f5568f2,0,https://api.github.com/repos/rladies/meetup-presentations_east-lansing/contents/event-flyers?ref=master,https://github.com/rladies/meetup-presentations_east-lansing/tree/master/event-flyers,https://api.github.com/repos/rladies/meetup-presentations_east-lansing/git/trees/eaed85e594a52847da4636d61916a5b04f5568f2,NA,dir,meetup-presentations_east-lansing
index.md,index.md,69b2d00156d1abceacc5594cc34b1365c95d33db,3618,https://api.github.com/repos/rladies/meetup-presentations_east-lansing/contents/index.md?ref=master,https://github.com/rladies/meetup-presentations_east-lansing/blob/master/index.md,https://api.github.com/repos/rladies/meetup-presentations_east-lansing/git/blobs/69b2d00156d1abceacc5594cc34b1365c95d33db,https://raw.githubusercontent.com/rladies/meetup-presentations_east-lansing/master/index.md,file,meetup-presentations_east-lansing
member-qs,member-qs,c0a5a8198b08fb63c380728d6b88a53d6be9d536,0,https://api.github.com/repos/rladies/meetup-presentations_east-lansing/contents/member-qs?ref=master,https://github.com/rladies/meetup-presentations_east-lansing/tree/master/member-qs,https://api.github.com/repos/rladies/meetup-presentations_east-lansing/git/trees/c0a5a8198b08fb63c380728d6b88a53d6be9d536,NA,dir,meetup-presentations_east-lansing
presentations,presentations,19efceb9d3bca221de40a8424f5854f0fcd1735e,0,https://api.github.com/repos/rladies/meetup-presentations_east-lansing/contents/presentations?ref=master,https://github.com/rladies/meetup-presentations_east-lansing/tree/master/presentations,https://api.github.com/repos/rladies/meetup-presentations_east-lansing/git/trees/19efceb9d3bca221de40a8424f5854f0fcd1735e,NA,dir,meetup-presentations_east-lansing
getting-started.pdf,getting-started.pdf,2309544bec13285cbc8211c8695eb49d2c8a5962,205130,https://api.github.com/repos/rladies/meetup-presentations_el-paso/contents/getting-started.pdf?ref=master,https://github.com/rladies/meetup-presentations_el-paso/blob/master/getting-started.pdf,https://api.github.com/repos/rladies/meetup-presentations_el-paso/git/blobs/2309544bec13285cbc8211c8695eb49d2c8a5962,https://raw.githubusercontent.com/rladies/meetup-presentations_el-paso/master/getting-started.pdf,file,meetup-presentations_el-paso
index.html,index.html,cd10531a737cc582cf489c715c268ae44c4c0b3e,41541,https://api.github.com/repos/rladies/meetup-presentations_el-paso/contents/index.html?ref=master,https://github.com/rladies/meetup-presentations_el-paso/blob/master/index.html,https://api.github.com/repos/rladies/meetup-presentations_el-paso/git/blobs/cd10531a737cc582cf489c715c268ae44c4c0b3e,https://raw.githubusercontent.com/rladies/meetup-presentations_el-paso/master/index.html,file,meetup-presentations_el-paso
index.md,index.md,fbc409ee60a2ee8edc23faa055c447abc22fba69,22670,https://api.github.com/repos/rladies/meetup-presentations_el-paso/contents/index.md?ref=master,https://github.com/rladies/meetup-presentations_el-paso/blob/master/index.md,https://api.github.com/repos/rladies/meetup-presentations_el-paso/git/blobs/fbc409ee60a2ee8edc23faa055c447abc22fba69,https://raw.githubusercontent.com/rladies/meetup-presentations_el-paso/master/index.md,file,meetup-presentations_el-paso
marvel-wikia-data1.csv,marvel-wikia-data1.csv,c6c48fdeeac2d6816b659e2547c60df06a36d3c2,2313468,https://api.github.com/repos/rladies/meetup-presentations_el-paso/contents/marvel-wikia-data1.csv?ref=master,https://github.com/rladies/meetup-presentations_el-paso/blob/master/marvel-wikia-data1.csv,https://api.github.com/repos/rladies/meetup-presentations_el-paso/git/blobs/c6c48fdeeac2d6816b659e2547c60df06a36d3c2,https://raw.githubusercontent.com/rladies/meetup-presentations_el-paso/master/marvel-wikia-data1.csv,file,meetup-presentations_el-paso
reg_exp_tutorial_fin.R,reg_exp_tutorial_fin.R,233be73e9233d3b632f6a870572b96aa12b5edfb,12236,https://api.github.com/repos/rladies/meetup-presentations_el-paso/contents/reg_exp_tutorial_fin.R?ref=master,https://github.com/rladies/meetup-presentations_el-paso/blob/master/reg_exp_tutorial_fin.R,https://api.github.com/repos/rladies/meetup-presentations_el-paso/git/blobs/233be73e9233d3b632f6a870572b96aa12b5edfb,https://raw.githubusercontent.com/rladies/meetup-presentations_el-paso/master/reg_exp_tutorial_fin.R,file,meetup-presentations_el-paso
2019-05-23_meetup02_introduction-tidyverse,2019-05-23_meetup02_introduction-tidyverse,8a983e3ec424df7d7f1138e3d0f1831363eedf1d,0,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/contents/2019-05-23_meetup02_introduction-tidyverse?ref=master,https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-05-23_meetup02_introduction-tidyverse,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/git/trees/8a983e3ec424df7d7f1138e3d0f1831363eedf1d,NA,dir,meetup-presentations_frankfurt
2019-06-19_meetup03_data-visualization-ggplot2,2019-06-19_meetup03_data-visualization-ggplot2,39114fdb211cb1f610235689ab3dccbbff677d6c,0,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/contents/2019-06-19_meetup03_data-visualization-ggplot2?ref=master,https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-06-19_meetup03_data-visualization-ggplot2,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/git/trees/39114fdb211cb1f610235689ab3dccbbff677d6c,NA,dir,meetup-presentations_frankfurt
2019-07-11_meetup04_code-together,2019-07-11_meetup04_code-together,eb605a1f2fdd5f6151f36576e331158df59e0970,0,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/contents/2019-07-11_meetup04_code-together?ref=master,https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-07-11_meetup04_code-together,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/git/trees/eb605a1f2fdd5f6151f36576e331158df59e0970,NA,dir,meetup-presentations_frankfurt
2019-08-08_meetup05_code-together-part2,2019-08-08_meetup05_code-together-part2,b2491bce44331839b8b62e35cd04a3bdb5a16b89,0,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/contents/2019-08-08_meetup05_code-together-part2?ref=master,https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-08-08_meetup05_code-together-part2,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/git/trees/b2491bce44331839b8b62e35cd04a3bdb5a16b89,NA,dir,meetup-presentations_frankfurt
2019-09-12_meetup06_git-github-gitkraken,2019-09-12_meetup06_git-github-gitkraken,1c07b1370798389ccfaa6b45dd27e4e3c8ae9f06,0,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/contents/2019-09-12_meetup06_git-github-gitkraken?ref=master,https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-09-12_meetup06_git-github-gitkraken,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/git/trees/1c07b1370798389ccfaa6b45dd27e4e3c8ae9f06,NA,dir,meetup-presentations_frankfurt
2019-11-28_meetup07_linear-regression,2019-11-28_meetup07_linear-regression,08124dfd95fca900793a533dd3904902a416f0ce,0,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/contents/2019-11-28_meetup07_linear-regression?ref=master,https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-11-28_meetup07_linear-regression,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/git/trees/08124dfd95fca900793a533dd3904902a416f0ce,NA,dir,meetup-presentations_frankfurt
meetup-presentations_frankfurt.Rproj,meetup-presentations_frankfurt.Rproj,8e3c2ebc99e2e337f7d69948b93529a437590b27,205,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/contents/meetup-presentations_frankfurt.Rproj?ref=master,https://github.com/rladies/meetup-presentations_frankfurt/blob/master/meetup-presentations_frankfurt.Rproj,https://api.github.com/repos/rladies/meetup-presentations_frankfurt/git/blobs/8e3c2ebc99e2e337f7d69948b93529a437590b27,https://raw.githubusercontent.com/rladies/meetup-presentations_frankfurt/master/meetup-presentations_frankfurt.Rproj,file,meetup-presentations_frankfurt
2019-05-Starting off in R and R Studio,2019-05-Starting off in R and R Studio,47dec99d9c6a76256b47b11f45a696fcca1868b4,0,https://api.github.com/repos/rladies/meetup-presentations_freiburg/contents/2019-05-Starting%20off%20in%20R%20and%20R%20Studio?ref=master,https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-05-Starting%20off%20in%20R%20and%20R%20Studio,https://api.github.com/repos/rladies/meetup-presentations_freiburg/git/trees/47dec99d9c6a76256b47b11f45a696fcca1868b4,NA,dir,meetup-presentations_freiburg
2019-06- Data tranformation and introduction to tidyverse,2019-06- Data tranformation and introduction to tidyverse,1ff9924d26f0f6cc4e2f7b1c56616acf666d113e,0,https://api.github.com/repos/rladies/meetup-presentations_freiburg/contents/2019-06-%20Data%20tranformation%20and%20introduction%20to%20tidyverse?ref=master,https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-06-%20Data%20tranformation%20and%20introduction%20to%20tidyverse,https://api.github.com/repos/rladies/meetup-presentations_freiburg/git/trees/1ff9924d26f0f6cc4e2f7b1c56616acf666d113e,NA,dir,meetup-presentations_freiburg
"2019-07-Data Wranling, Transformation and comunication","2019-07-Data Wranling, Transformation and comunication",36fdf3cba0e00886e93fb92c467497fb32905878,0,"https://api.github.com/repos/rladies/meetup-presentations_freiburg/contents/2019-07-Data%20Wranling,%20Transformation%20and%20comunication?ref=master","https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-07-Data%20Wranling,%20Transformation%20and%20comunication",https://api.github.com/repos/rladies/meetup-presentations_freiburg/git/trees/36fdf3cba0e00886e93fb92c467497fb32905878,NA,dir,meetup-presentations_freiburg
2019-08-Visualizing geographical data,2019-08-Visualizing geographical data,9ad45abeee5f71a1c857dea6cd082ff4e314349a,0,https://api.github.com/repos/rladies/meetup-presentations_freiburg/contents/2019-08-Visualizing%20geographical%20data?ref=master,https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-08-Visualizing%20geographical%20data,https://api.github.com/repos/rladies/meetup-presentations_freiburg/git/trees/9ad45abeee5f71a1c857dea6cd082ff4e314349a,NA,dir,meetup-presentations_freiburg
"2019-11-Modelling 2 - GLM, GLMM","2019-11-Modelling 2 - GLM, GLMM",ffefbd4d0dd3ed3a88358d2759ae26b09d03e64c,0,"https://api.github.com/repos/rladies/meetup-presentations_freiburg/contents/2019-11-Modelling%202%20-%20GLM,%20GLMM?ref=master","https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-11-Modelling%202%20-%20GLM,%20GLMM",https://api.github.com/repos/rladies/meetup-presentations_freiburg/git/trees/ffefbd4d0dd3ed3a88358d2759ae26b09d03e64c,NA,dir,meetup-presentations_freiburg
2019-12-Modelling 3 - Machine learning,2019-12-Modelling 3 - Machine learning,d506db33ee91873b0f4f57a99e88e69443403353,0,https://api.github.com/repos/rladies/meetup-presentations_freiburg/contents/2019-12-Modelling%203%20-%20Machine%20learning?ref=master,https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-12-Modelling%203%20-%20Machine%20learning,https://api.github.com/repos/rladies/meetup-presentations_freiburg/git/trees/d506db33ee91873b0f4f57a99e88e69443403353,NA,dir,meetup-presentations_freiburg
2020-01- Twitter data analysis,2020-01- Twitter data analysis,ad03f6468f49c8039a3e56de0314a3b9a0dc1800,0,https://api.github.com/repos/rladies/meetup-presentations_freiburg/contents/2020-01-%20Twitter%20data%20analysis?ref=master,https://github.com/rladies/meetup-presentations_freiburg/tree/master/2020-01-%20Twitter%20data%20analysis,https://api.github.com/repos/rladies/meetup-presentations_freiburg/git/trees/ad03f6468f49c8039a3e56de0314a3b9a0dc1800,NA,dir,meetup-presentations_freiburg
meetup-presentations_freiburg.Rproj,meetup-presentations_freiburg.Rproj,8e3c2ebc99e2e337f7d69948b93529a437590b27,205,https://api.github.com/repos/rladies/meetup-presentations_freiburg/contents/meetup-presentations_freiburg.Rproj?ref=master,https://github.com/rladies/meetup-presentations_freiburg/blob/master/meetup-presentations_freiburg.Rproj,https://api.github.com/repos/rladies/meetup-presentations_freiburg/git/blobs/8e3c2ebc99e2e337f7d69948b93529a437590b27,https://raw.githubusercontent.com/rladies/meetup-presentations_freiburg/master/meetup-presentations_freiburg.Rproj,file,meetup-presentations_freiburg
presentaciones,presentaciones,089c34392dbc8c0ba34234ac0118c6c9126cdcd0,0,https://api.github.com/repos/rladies/meetup-presentations_guayaquil/contents/presentaciones?ref=master,https://github.com/rladies/meetup-presentations_guayaquil/tree/master/presentaciones,https://api.github.com/repos/rladies/meetup-presentations_guayaquil/git/trees/089c34392dbc8c0ba34234ac0118c6c9126cdcd0,NA,dir,meetup-presentations_guayaquil
scripts,scripts,b907446f219e74fb7319a6df2e7ea568ffbdf0ab,0,https://api.github.com/repos/rladies/meetup-presentations_guayaquil/contents/scripts?ref=master,https://github.com/rladies/meetup-presentations_guayaquil/tree/master/scripts,https://api.github.com/repos/rladies/meetup-presentations_guayaquil/git/trees/b907446f219e74fb7319a6df2e7ea568ffbdf0ab,NA,dir,meetup-presentations_guayaquil
20200217_rmakdown.pdf,20200217_rmakdown.pdf,e50db0c0ea7bed2743bf49475510f8978e66d8a1,2352981,https://api.github.com/repos/rladies/meetup-presentations_helsinki/contents/20200217_rmakdown.pdf?ref=master,https://github.com/rladies/meetup-presentations_helsinki/blob/master/20200217_rmakdown.pdf,https://api.github.com/repos/rladies/meetup-presentations_helsinki/git/blobs/e50db0c0ea7bed2743bf49475510f8978e66d8a1,https://raw.githubusercontent.com/rladies/meetup-presentations_helsinki/master/20200217_rmakdown.pdf,file,meetup-presentations_helsinki
